사고번호,사고일시,사고장소,사고시간,구,구변수
2021082900100134,2021년 8월 29일 13시,대구광역시 서구 내당동,13,서구,5
2021082900100272,2021년 8월 29일 17시,대구광역시 달서구 진천동,17,달서구,1
2021082900100310,2021년 8월 29일 18시,대구광역시 수성구 신매동,18,수성구,6
2021083000100050,2021년 8월 30일 07시,대구광역시 서구 비산동,7,서구,5
2021083000100068,2021년 8월 30일 08시,대구광역시 수성구 상동,8,수성구,6
2021083000100106,2021년 8월 30일 09시,대구광역시 달서구 감삼동,9,달서구,1
2021083000100267,2021년 8월 30일 14시,대구광역시 서구 내당동,14,서구,5
2021083000100543,2021년 8월 30일 22시,대구광역시 달서구 상인동,22,달서구,1
2021083000100544,2021년 8월 30일 22시,대구광역시 달서구 두류동,22,달서구,1
2021083100100303,2021년 8월 31일 14시,대구광역시 북구 칠성동1가,14,북구,4
2021083100100304,2021년 8월 31일 14시,대구광역시 서구 평리동,14,서구,5
2021083100100305,2021년 8월 31일 14시,대구광역시 북구 구암동,14,북구,4
2021083100100397,2021년 8월 31일 16시,대구광역시 달서구 월성동,16,달서구,1
2021083100100428,2021년 8월 31일 17시,대구광역시 달서구 송현동,17,달서구,1
2021083100100525,2021년 8월 31일 19시,대구광역시 달서구 본동,19,달서구,1
2021090100100083,2021년 9월 1일 08시,대구광역시 수성구 수성동4가,8,수성구,6
2021090100100156,2021년 9월 1일 11시,대구광역시 북구 읍내동,11,북구,4
2021090100100332,2021년 9월 1일 16시,대구광역시 수성구 범어동,16,수성구,6
2021090100100363,2021년 9월 1일 17시,대구광역시 달서구 월성동,17,달서구,1
2021090100100504,2021년 9월 1일 21시,대구광역시 동구 신평동,21,동구,3
2021090100100531,2021년 9월 1일 22시,대구광역시 동구 신천동,22,동구,3
2021090100100533,2021년 9월 1일 22시,대구광역시 수성구 지산동,22,수성구,6
2021090200100004,2021년 9월 2일 00시,대구광역시 달서구 본리동,0,달서구,1
2021090200100081,2021년 9월 2일 08시,대구광역시 달서구 송현동,8,달서구,1
2021090200100198,2021년 9월 2일 12시,대구광역시 동구 율하동,12,동구,3
2021090200100199,2021년 9월 2일 12시,대구광역시 서구 내당동,12,서구,5
2021090200100200,2021년 9월 2일 12시,대구광역시 달서구 죽전동,12,달서구,1
2021090200100425,2021년 9월 2일 18시,대구광역시 중구 봉산동,18,중구,7
2021090300100029,2021년 9월 3일 05시,대구광역시 달서구 월성동,5,달서구,1
2021090300100059,2021년 9월 3일 07시,대구광역시 달서구 상인동,7,달서구,1
2021090300100288,2021년 9월 3일 15시,대구광역시 북구 국우동,15,북구,4
2021090400100090,2021년 9월 4일 09시,대구광역시 달성군 다사읍,9,달성군,2
2021090400100160,2021년 9월 4일 11시,대구광역시 수성구 만촌동,11,수성구,6
2021090400100330,2021년 9월 4일 16시,대구광역시 수성구 만촌동,16,수성구,6
2021090400100393,2021년 9월 4일 18시,대구광역시 달서구 대천동,18,달서구,1
2021090400100472,2021년 9월 4일 21시,대구광역시 북구 대현동,21,북구,4
2021090500100373,2021년 9월 5일 20시,대구광역시 수성구 상동,20,수성구,6
2021090500100374,2021년 9월 5일 20시,대구광역시 달서구 진천동,20,달서구,1
2021090500100375,2021년 9월 5일 20시,대구광역시 달성군 화원읍,20,달성군,2
2021090500100396,2021년 9월 5일 21시,대구광역시 달서구 월성동,21,달서구,1
2021090600100043,2021년 9월 6일 06시,대구광역시 동구 미대동,6,동구,3
2021090600100389,2021년 9월 6일 16시,대구광역시 동구 입석동,16,동구,3
2021090600100433,2021년 9월 6일 17시,대구광역시 북구 칠성동2가,17,북구,4
2021090600100434,2021년 9월 6일 17시,대구광역시 북구 매천동,17,북구,4
2021090600100539,2021년 9월 6일 19시,대구광역시 달서구 월성동,19,달서구,1
2021090600100541,2021년 9월 6일 19시,대구광역시 북구 산격동,19,북구,4
2021090600100584,2021년 9월 6일 20시,대구광역시 남구 대명동,20,남구,0
2021090600100585,2021년 9월 6일 20시,대구광역시 수성구 신매동,20,수성구,6
2021090600100623,2021년 9월 6일 21시,대구광역시 북구 태전동,21,북구,4
2021090700100099,2021년 9월 7일 08시,대구광역시 달서구 송현동,8,달서구,1
2021090700100265,2021년 9월 7일 13시,대구광역시 서구 내당동,13,서구,5
2021090700100472,2021년 9월 7일 19시,대구광역시 동구 신천동,19,동구,3
2021090700100473,2021년 9월 7일 19시,대구광역시 달성군 현풍읍,19,달성군,2
2021090700100545,2021년 9월 7일 21시,대구광역시 달서구 진천동,21,달서구,1
2021090800100071,2021년 9월 8일 07시,대구광역시 북구 읍내동,7,북구,4
2021090800100114,2021년 9월 8일 08시,대구광역시 동구 신암동,8,동구,3
2021090800100115,2021년 9월 8일 08시,대구광역시 수성구 매호동,8,수성구,6
2021090800100185,2021년 9월 8일 10시,대구광역시 달서구 송현동,10,달서구,1
2021090800100219,2021년 9월 8일 11시,대구광역시 달서구 두류동,11,달서구,1
2021090800100220,2021년 9월 8일 11시,대구광역시 북구 태전동,11,북구,4
2021090800100250,2021년 9월 8일 12시,대구광역시 수성구 범어동,12,수성구,6
2021090800100373,2021년 9월 8일 15시,대구광역시 동구 각산동,15,동구,3
2021090800100524,2021년 9월 8일 18시,대구광역시 달서구 이곡동,18,달서구,1
2021090900100012,2021년 9월 9일 01시,대구광역시 수성구 상동,1,수성구,6
2021090900100132,2021년 9월 9일 09시,대구광역시 달성군 화원읍,9,달성군,2
2021090900100308,2021년 9월 9일 14시,대구광역시 북구 복현동,14,북구,4
2021091000100069,2021년 9월 10일 07시,대구광역시 동구 신암동,7,동구,3
2021091000100377,2021년 9월 10일 16시,대구광역시 남구 대명동,16,남구,0
2021091000100380,2021년 9월 10일 16시,대구광역시 수성구 두산동,16,수성구,6
2021091000100430,2021년 9월 10일 17시,대구광역시 동구 신암동,17,동구,3
2021091000100431,2021년 9월 10일 17시,대구광역시 서구 비산동,17,서구,5
2021091000100538,2021년 9월 10일 19시,대구광역시 달서구 두류동,19,달서구,1
2021091100100026,2021년 9월 11일 02시,대구광역시 동구 신암동,2,동구,3
2021091100100401,2021년 9월 11일 15시,대구광역시 중구 봉산동,15,중구,7
2021091100100492,2021년 9월 11일 17시,대구광역시 중구 삼덕동1가,17,중구,7
2021091100100527,2021년 9월 11일 18시,대구광역시 동구 신암동,18,동구,3
2021091100100528,2021년 9월 11일 18시,대구광역시 수성구 신매동,18,수성구,6
2021091100100530,2021년 9월 11일 18시,대구광역시 달서구 용산동,18,달서구,1
2021091100100642,2021년 9월 11일 21시,대구광역시 동구 신암동,21,동구,3
2021091200100100,2021년 9월 12일 11시,대구광역시 북구 침산동,11,북구,4
2021091200100382,2021년 9월 12일 19시,대구광역시 북구 산격동,19,북구,4
2021091300100065,2021년 9월 13일 07시,대구광역시 달서구 월성동,7,달서구,1
2021091300100136,2021년 9월 13일 09시,대구광역시 남구 대명동,9,남구,0
2021091300100138,2021년 9월 13일 09시,대구광역시 서구 비산동,9,서구,5
2021091300100251,2021년 9월 13일 12시,대구광역시 동구 율하동,12,동구,3
2021091300100253,2021년 9월 13일 12시,대구광역시 수성구 만촌동,12,수성구,6
2021091300100255,2021년 9월 13일 12시,대구광역시 북구 침산동,12,북구,4
2021091300100425,2021년 9월 13일 16시,대구광역시 중구 향촌동,16,중구,7
2021091300100467,2021년 9월 13일 17시,대구광역시 북구 태전동,17,북구,4
2021091300100520,2021년 9월 13일 18시,대구광역시 달서구 두류동,18,달서구,1
2021091300100599,2021년 9월 13일 20시,대구광역시 수성구 수성동4가,20,수성구,6
2021091400100165,2021년 9월 14일 09시,대구광역시 달서구 진천동,9,달서구,1
2021091400100293,2021년 9월 14일 12시,대구광역시 북구 침산동,12,북구,4
2021091400100328,2021년 9월 14일 13시,대구광역시 수성구 수성동1가,13,수성구,6
2021091400100483,2021년 9월 14일 16시,대구광역시 달서구 송현동,16,달서구,1
2021091400100527,2021년 9월 14일 17시,대구광역시 달서구 대곡동,17,달서구,1
2021091400100615,2021년 9월 14일 19시,대구광역시 북구 구암동,19,북구,4
2021091500100125,2021년 9월 15일 08시,대구광역시 달서구 진천동,8,달서구,1
2021091500100287,2021년 9월 15일 12시,대구광역시 남구 봉덕동,12,남구,0
2021091500100596,2021년 9월 15일 18시,대구광역시 북구 산격동,18,북구,4
2021091500100678,2021년 9월 15일 20시,대구광역시 달서구 송현동,20,달서구,1
2021091500100679,2021년 9월 15일 20시,대구광역시 서구 비산동,20,서구,5
2021091500100712,2021년 9월 15일 21시,대구광역시 달성군 다사읍,21,달성군,2
2021091500100739,2021년 9월 15일 22시,대구광역시 서구 내당동,22,서구,5
2021091600100393,2021년 9월 16일 15시,대구광역시 달서구 장기동,15,달서구,1
2021091600100577,2021년 9월 16일 19시,대구광역시 달서구 신당동,19,달서구,1
2021091600100622,2021년 9월 16일 20시,대구광역시 서구 내당동,20,서구,5
2021091600100680,2021년 9월 16일 22시,대구광역시 남구 대명동,22,남구,0
2021091700100151,2021년 9월 17일 09시,대구광역시 중구 서문로1가,9,중구,7
2021091700100152,2021년 9월 17일 09시,대구광역시 달서구 감삼동,9,달서구,1
2021091700100449,2021년 9월 17일 15시,대구광역시 수성구 만촌동,15,수성구,6
2021091700100451,2021년 9월 17일 15시,대구광역시 중구 인교동,15,중구,7
2021091700100575,2021년 9월 17일 17시,대구광역시 달서구 본리동,17,달서구,1
2021091700100684,2021년 9월 17일 19시,대구광역시 수성구 범어동,19,수성구,6
2021091800100107,2021년 9월 18일 09시,대구광역시 동구 신천동,9,동구,3
2021091800100318,2021년 9월 18일 13시,대구광역시 수성구 만촌동,13,수성구,6
2021091800100396,2021년 9월 18일 15시,대구광역시 서구 중리동,15,서구,5
2021091800100499,2021년 9월 18일 17시,대구광역시 북구 산격동,17,북구,4
2021091800100611,2021년 9월 18일 20시,대구광역시 서구 비산동,20,서구,5
2021091800100645,2021년 9월 18일 21시,대구광역시 동구 지묘동,21,동구,3
2021091800100673,2021년 9월 18일 22시,대구광역시 달서구 상인동,22,달서구,1
2021091900100018,2021년 9월 19일 02시,대구광역시 동구 신암동,2,동구,3
2021091900100132,2021년 9월 19일 11시,대구광역시 수성구 신매동,11,수성구,6
2021091900100133,2021년 9월 19일 11시,대구광역시 중구 남산동,11,중구,7
2021091900100182,2021년 9월 19일 13시,대구광역시 북구 대현동,13,북구,4
2021091900100183,2021년 9월 19일 13시,대구광역시 서구 비산동,13,서구,5
2021091900100184,2021년 9월 19일 13시,대구광역시 서구 내당동,13,서구,5
2021091900100432,2021년 9월 19일 21시,대구광역시 달서구 본리동,21,달서구,1
2021091900100452,2021년 9월 19일 22시,대구광역시 서구 내당동,22,서구,5
2021091900100467,2021년 9월 19일 23시,대구광역시 중구 대신동,23,중구,7
2021092000100401,2021년 9월 20일 20시,대구광역시 남구 대명동,20,남구,0
2021092100100352,2021년 9월 21일 22시,대구광역시 동구 신천동,22,동구,3
2021092200100081,2021년 9월 22일 10시,대구광역시 서구 비산동,10,서구,5
2021092200100192,2021년 9월 22일 14시,대구광역시 서구 비산동,14,서구,5
2021092200100225,2021년 9월 22일 15시,대구광역시 중구 남산동,15,중구,7
2021092200100377,2021년 9월 22일 21시,대구광역시 수성구 수성동1가,21,수성구,6
2021092200100407,2021년 9월 22일 22시,대구광역시 중구 삼덕동1가,22,중구,7
2021092300100052,2021년 9월 23일 07시,대구광역시 북구 서변동,7,북구,4
2021092300100163,2021년 9월 23일 10시,대구광역시 북구 산격동,10,북구,4
2021092300100304,2021년 9월 23일 14시,대구광역시 동구 신천동,14,동구,3
2021092300100473,2021년 9월 23일 18시,대구광역시 중구 대봉동,18,중구,7
2021092300100587,2021년 9월 23일 22시,대구광역시 북구 복현동,22,북구,4
2021092400100092,2021년 9월 24일 08시,대구광역시 동구 신기동,8,동구,3
2021092400100093,2021년 9월 24일 08시,대구광역시 북구 칠성동2가,8,북구,4
2021092400100322,2021년 9월 24일 15시,대구광역시 달성군 화원읍,15,달성군,2
2021092400100407,2021년 9월 24일 17시,대구광역시 수성구 범물동,17,수성구,6
2021092400100494,2021년 9월 24일 19시,대구광역시 남구 대명동,19,남구,0
2021092400100496,2021년 9월 24일 19시,대구광역시 달서구 용산동,19,달서구,1
2021092400100521,2021년 9월 24일 20시,대구광역시 중구 삼덕동1가,20,중구,7
2021092400100581,2021년 9월 24일 23시,대구광역시 수성구 만촌동,23,수성구,6
2021092500100025,2021년 9월 25일 04시,대구광역시 남구 대명동,4,남구,0
2021092500100222,2021년 9월 25일 14시,대구광역시 달성군 다사읍,14,달성군,2
2021092500100323,2021년 9월 25일 17시,대구광역시 서구 비산동,17,서구,5
2021092500100433,2021년 9월 25일 21시,대구광역시 달서구 송현동,21,달서구,1
2021092500100435,2021년 9월 25일 21시,대구광역시 서구 비산동,21,서구,5
2021092600100106,2021년 9월 26일 11시,대구광역시 북구 산격동,11,북구,4
2021092600100220,2021년 9월 26일 15시,대구광역시 수성구 대흥동,15,수성구,6
2021092600100375,2021년 9월 26일 21시,대구광역시 달서구 두류동,21,달서구,1
2021092700100120,2021년 9월 27일 09시,대구광역시 동구 방촌동,9,동구,3
2021092700100185,2021년 9월 27일 11시,대구광역시 동구 신암동,11,동구,3
