,사고번호,사고일시,시군구,구,구변수,시간,시간별사고(전체),시간별사고(구)
1333,2021082900100134,2021년 8월 29일 13시,대구광역시 서구 내당동,서구,5,13,101,8
1334,2021082900100272,2021년 8월 29일 17시,대구광역시 달서구 진천동,달서구,1,17,145,38
1335,2021082900100310,2021년 8월 29일 18시,대구광역시 수성구 신매동,수성구,6,18,177,28
1336,2021083000100050,2021년 8월 30일 07시,대구광역시 서구 비산동,서구,5,7,47,5
1337,2021083000100068,2021년 8월 30일 08시,대구광역시 수성구 상동,수성구,6,8,81,14
1338,2021083000100106,2021년 8월 30일 09시,대구광역시 달서구 감삼동,달서구,1,9,92,26
1339,2021083000100267,2021년 8월 30일 14시,대구광역시 서구 내당동,서구,5,14,127,13
1340,2021083000100543,2021년 8월 30일 22시,대구광역시 달서구 상인동,달서구,1,22,104,24
1341,2021083000100544,2021년 8월 30일 22시,대구광역시 달서구 두류동,달서구,1,22,104,24
1342,2021083100100303,2021년 8월 31일 14시,대구광역시 북구 칠성동1가,북구,4,14,127,21
1343,2021083100100304,2021년 8월 31일 14시,대구광역시 서구 평리동,서구,5,14,127,13
1344,2021083100100305,2021년 8월 31일 14시,대구광역시 북구 구암동,북구,4,14,127,21
1345,2021083100100397,2021년 8월 31일 16시,대구광역시 달서구 월성동,달서구,1,16,159,42
1346,2021083100100428,2021년 8월 31일 17시,대구광역시 달서구 송현동,달서구,1,17,145,38
1347,2021083100100525,2021년 8월 31일 19시,대구광역시 달서구 본동,달서구,1,19,142,38
1348,2021090100100083,2021년 9월 1일 08시,대구광역시 수성구 수성동4가,수성구,6,8,81,14
1349,2021090100100156,2021년 9월 1일 11시,대구광역시 북구 읍내동,북구,4,11,88,21
1350,2021090100100332,2021년 9월 1일 16시,대구광역시 수성구 범어동,수성구,6,16,159,30
1351,2021090100100363,2021년 9월 1일 17시,대구광역시 달서구 월성동,달서구,1,17,145,38
1352,2021090100100504,2021년 9월 1일 21시,대구광역시 동구 신평동,동구,3,21,118,11
1353,2021090100100531,2021년 9월 1일 22시,대구광역시 동구 신천동,동구,3,22,104,13
1354,2021090100100533,2021년 9월 1일 22시,대구광역시 수성구 지산동,수성구,6,22,104,20
1355,2021090200100004,2021년 9월 2일 00시,대구광역시 달서구 본리동,달서구,1,0,46,15
1356,2021090200100081,2021년 9월 2일 08시,대구광역시 달서구 송현동,달서구,1,8,81,25
1357,2021090200100198,2021년 9월 2일 12시,대구광역시 동구 율하동,동구,3,12,104,12
1358,2021090200100199,2021년 9월 2일 12시,대구광역시 서구 내당동,서구,5,12,104,11
1359,2021090200100200,2021년 9월 2일 12시,대구광역시 달서구 죽전동,달서구,1,12,104,22
1360,2021090200100425,2021년 9월 2일 18시,대구광역시 중구 봉산동,중구,7,18,177,20
1361,2021090300100029,2021년 9월 3일 05시,대구광역시 달서구 월성동,달서구,1,5,29,7
1362,2021090300100059,2021년 9월 3일 07시,대구광역시 달서구 상인동,달서구,1,7,47,15
1363,2021090300100288,2021년 9월 3일 15시,대구광역시 북구 국우동,북구,4,15,152,22
1364,2021090400100090,2021년 9월 4일 09시,대구광역시 달성군 다사읍,달성군,2,9,92,5
1365,2021090400100160,2021년 9월 4일 11시,대구광역시 수성구 만촌동,수성구,6,11,88,13
1366,2021090400100330,2021년 9월 4일 16시,대구광역시 수성구 만촌동,수성구,6,16,159,30
1367,2021090400100393,2021년 9월 4일 18시,대구광역시 달서구 대천동,달서구,1,18,177,47
1368,2021090400100472,2021년 9월 4일 21시,대구광역시 북구 대현동,북구,4,21,118,14
1369,2021090500100373,2021년 9월 5일 20시,대구광역시 수성구 상동,수성구,6,20,133,25
1370,2021090500100374,2021년 9월 5일 20시,대구광역시 달서구 진천동,달서구,1,20,133,39
1371,2021090500100375,2021년 9월 5일 20시,대구광역시 달성군 화원읍,달성군,2,20,133,9
1372,2021090500100396,2021년 9월 5일 21시,대구광역시 달서구 월성동,달서구,1,21,118,42
1373,2021090600100043,2021년 9월 6일 06시,대구광역시 동구 미대동,동구,3,6,43,2
1374,2021090600100389,2021년 9월 6일 16시,대구광역시 동구 입석동,동구,3,16,159,26
1375,2021090600100433,2021년 9월 6일 17시,대구광역시 북구 칠성동2가,북구,4,17,145,27
1376,2021090600100434,2021년 9월 6일 17시,대구광역시 북구 매천동,북구,4,17,145,27
1377,2021090600100539,2021년 9월 6일 19시,대구광역시 달서구 월성동,달서구,1,19,142,38
1378,2021090600100541,2021년 9월 6일 19시,대구광역시 북구 산격동,북구,4,19,142,28
1379,2021090600100584,2021년 9월 6일 20시,대구광역시 남구 대명동,남구,0,20,133,11
1380,2021090600100585,2021년 9월 6일 20시,대구광역시 수성구 신매동,수성구,6,20,133,25
1381,2021090600100623,2021년 9월 6일 21시,대구광역시 북구 태전동,북구,4,21,118,14
1382,2021090700100099,2021년 9월 7일 08시,대구광역시 달서구 송현동,달서구,1,8,81,25
1383,2021090700100265,2021년 9월 7일 13시,대구광역시 서구 내당동,서구,5,13,101,8
1384,2021090700100472,2021년 9월 7일 19시,대구광역시 동구 신천동,동구,3,19,142,19
1385,2021090700100473,2021년 9월 7일 19시,대구광역시 달성군 현풍읍,달성군,2,19,142,13
1386,2021090700100545,2021년 9월 7일 21시,대구광역시 달서구 진천동,달서구,1,21,118,42
1387,2021090800100071,2021년 9월 8일 07시,대구광역시 북구 읍내동,북구,4,7,47,9
1388,2021090800100114,2021년 9월 8일 08시,대구광역시 동구 신암동,동구,3,8,81,8
1389,2021090800100115,2021년 9월 8일 08시,대구광역시 수성구 매호동,수성구,6,8,81,14
1390,2021090800100185,2021년 9월 8일 10시,대구광역시 달서구 송현동,달서구,1,10,91,23
1391,2021090800100219,2021년 9월 8일 11시,대구광역시 달서구 두류동,달서구,1,11,88,17
1392,2021090800100220,2021년 9월 8일 11시,대구광역시 북구 태전동,북구,4,11,88,21
1393,2021090800100250,2021년 9월 8일 12시,대구광역시 수성구 범어동,수성구,6,12,104,24
1394,2021090800100373,2021년 9월 8일 15시,대구광역시 동구 각산동,동구,3,15,152,22
1395,2021090800100524,2021년 9월 8일 18시,대구광역시 달서구 이곡동,달서구,1,18,177,47
1396,2021090900100012,2021년 9월 9일 01시,대구광역시 수성구 상동,수성구,6,1,35,9
1397,2021090900100132,2021년 9월 9일 09시,대구광역시 달성군 화원읍,달성군,2,9,92,5
1398,2021090900100308,2021년 9월 9일 14시,대구광역시 북구 복현동,북구,4,14,127,21
1399,2021091000100069,2021년 9월 10일 07시,대구광역시 동구 신암동,동구,3,7,47,2
1400,2021091000100377,2021년 9월 10일 16시,대구광역시 남구 대명동,남구,0,16,159,11
1401,2021091000100380,2021년 9월 10일 16시,대구광역시 수성구 두산동,수성구,6,16,159,30
1402,2021091000100430,2021년 9월 10일 17시,대구광역시 동구 신암동,동구,3,17,145,15
1403,2021091000100431,2021년 9월 10일 17시,대구광역시 서구 비산동,서구,5,17,145,12
1404,2021091000100538,2021년 9월 10일 19시,대구광역시 달서구 두류동,달서구,1,19,142,38
1405,2021091100100026,2021년 9월 11일 02시,대구광역시 동구 신암동,동구,3,2,19,2
1406,2021091100100401,2021년 9월 11일 15시,대구광역시 중구 봉산동,중구,7,15,152,19
1407,2021091100100492,2021년 9월 11일 17시,대구광역시 중구 삼덕동1가,중구,7,17,145,6
1408,2021091100100527,2021년 9월 11일 18시,대구광역시 동구 신암동,동구,3,18,177,20
1409,2021091100100528,2021년 9월 11일 18시,대구광역시 수성구 신매동,수성구,6,18,177,28
1410,2021091100100530,2021년 9월 11일 18시,대구광역시 달서구 용산동,달서구,1,18,177,47
1411,2021091100100642,2021년 9월 11일 21시,대구광역시 동구 신암동,동구,3,21,118,11
1412,2021091200100100,2021년 9월 12일 11시,대구광역시 북구 침산동,북구,4,11,88,21
1413,2021091200100382,2021년 9월 12일 19시,대구광역시 북구 산격동,북구,4,19,142,28
1414,2021091300100065,2021년 9월 13일 07시,대구광역시 달서구 월성동,달서구,1,7,47,15
1415,2021091300100136,2021년 9월 13일 09시,대구광역시 남구 대명동,남구,0,9,92,7
1416,2021091300100138,2021년 9월 13일 09시,대구광역시 서구 비산동,서구,5,9,92,8
1417,2021091300100251,2021년 9월 13일 12시,대구광역시 동구 율하동,동구,3,12,104,12
1418,2021091300100253,2021년 9월 13일 12시,대구광역시 수성구 만촌동,수성구,6,12,104,24
1419,2021091300100255,2021년 9월 13일 12시,대구광역시 북구 침산동,북구,4,12,104,13
1420,2021091300100425,2021년 9월 13일 16시,대구광역시 중구 향촌동,중구,7,16,159,12
1421,2021091300100467,2021년 9월 13일 17시,대구광역시 북구 태전동,북구,4,17,145,27
1422,2021091300100520,2021년 9월 13일 18시,대구광역시 달서구 두류동,달서구,1,18,177,47
1423,2021091300100599,2021년 9월 13일 20시,대구광역시 수성구 수성동4가,수성구,6,20,133,25
1424,2021091400100165,2021년 9월 14일 09시,대구광역시 달서구 진천동,달서구,1,9,92,26
1425,2021091400100293,2021년 9월 14일 12시,대구광역시 북구 침산동,북구,4,12,104,13
1426,2021091400100328,2021년 9월 14일 13시,대구광역시 수성구 수성동1가,수성구,6,13,101,15
1427,2021091400100483,2021년 9월 14일 16시,대구광역시 달서구 송현동,달서구,1,16,159,42
1428,2021091400100527,2021년 9월 14일 17시,대구광역시 달서구 대곡동,달서구,1,17,145,38
1429,2021091400100615,2021년 9월 14일 19시,대구광역시 북구 구암동,북구,4,19,142,28
1430,2021091500100125,2021년 9월 15일 08시,대구광역시 달서구 진천동,달서구,1,8,81,25
1431,2021091500100287,2021년 9월 15일 12시,대구광역시 남구 봉덕동,남구,0,12,104,12
1432,2021091500100596,2021년 9월 15일 18시,대구광역시 북구 산격동,북구,4,18,177,28
1433,2021091500100678,2021년 9월 15일 20시,대구광역시 달서구 송현동,달서구,1,20,133,39
1434,2021091500100679,2021년 9월 15일 20시,대구광역시 서구 비산동,서구,5,20,133,14
1435,2021091500100712,2021년 9월 15일 21시,대구광역시 달성군 다사읍,달성군,2,21,118,5
1436,2021091500100739,2021년 9월 15일 22시,대구광역시 서구 내당동,서구,5,22,104,10
1437,2021091600100393,2021년 9월 16일 15시,대구광역시 달서구 장기동,달서구,1,15,152,28
1438,2021091600100577,2021년 9월 16일 19시,대구광역시 달서구 신당동,달서구,1,19,142,38
1439,2021091600100622,2021년 9월 16일 20시,대구광역시 서구 내당동,서구,5,20,133,14
1440,2021091600100680,2021년 9월 16일 22시,대구광역시 남구 대명동,남구,0,22,104,5
1441,2021091700100151,2021년 9월 17일 09시,대구광역시 중구 서문로1가,중구,7,9,92,4
1442,2021091700100152,2021년 9월 17일 09시,대구광역시 달서구 감삼동,달서구,1,9,92,26
1443,2021091700100449,2021년 9월 17일 15시,대구광역시 수성구 만촌동,수성구,6,15,152,26
1444,2021091700100451,2021년 9월 17일 15시,대구광역시 중구 인교동,중구,7,15,152,19
1445,2021091700100575,2021년 9월 17일 17시,대구광역시 달서구 본리동,달서구,1,17,145,38
1446,2021091700100684,2021년 9월 17일 19시,대구광역시 수성구 범어동,수성구,6,19,142,23
1447,2021091800100107,2021년 9월 18일 09시,대구광역시 동구 신천동,동구,3,9,92,12
1448,2021091800100318,2021년 9월 18일 13시,대구광역시 수성구 만촌동,수성구,6,13,101,15
1449,2021091800100396,2021년 9월 18일 15시,대구광역시 서구 중리동,서구,5,15,152,12
1450,2021091800100499,2021년 9월 18일 17시,대구광역시 북구 산격동,북구,4,17,145,27
1451,2021091800100611,2021년 9월 18일 20시,대구광역시 서구 비산동,서구,5,20,133,14
1452,2021091800100645,2021년 9월 18일 21시,대구광역시 동구 지묘동,동구,3,21,118,11
1453,2021091800100673,2021년 9월 18일 22시,대구광역시 달서구 상인동,달서구,1,22,104,24
1454,2021091900100018,2021년 9월 19일 02시,대구광역시 동구 신암동,동구,3,2,19,2
1455,2021091900100132,2021년 9월 19일 11시,대구광역시 수성구 신매동,수성구,6,11,88,13
1456,2021091900100133,2021년 9월 19일 11시,대구광역시 중구 남산동,중구,7,11,88,6
1457,2021091900100182,2021년 9월 19일 13시,대구광역시 북구 대현동,북구,4,13,101,21
1458,2021091900100183,2021년 9월 19일 13시,대구광역시 서구 비산동,서구,5,13,101,8
1459,2021091900100184,2021년 9월 19일 13시,대구광역시 서구 내당동,서구,5,13,101,8
1460,2021091900100432,2021년 9월 19일 21시,대구광역시 달서구 본리동,달서구,1,21,118,42
1461,2021091900100452,2021년 9월 19일 22시,대구광역시 서구 내당동,서구,5,22,104,10
1462,2021091900100467,2021년 9월 19일 23시,대구광역시 중구 대신동,중구,7,23,54,8
1463,2021092000100401,2021년 9월 20일 20시,대구광역시 남구 대명동,남구,0,20,133,11
1464,2021092100100352,2021년 9월 21일 22시,대구광역시 동구 신천동,동구,3,22,104,13
1465,2021092200100081,2021년 9월 22일 10시,대구광역시 서구 비산동,서구,5,10,91,7
1466,2021092200100192,2021년 9월 22일 14시,대구광역시 서구 비산동,서구,5,14,127,13
1467,2021092200100225,2021년 9월 22일 15시,대구광역시 중구 남산동,중구,7,15,152,19
1468,2021092200100377,2021년 9월 22일 21시,대구광역시 수성구 수성동1가,수성구,6,21,118,20
1469,2021092200100407,2021년 9월 22일 22시,대구광역시 중구 삼덕동1가,중구,7,22,104,8
1470,2021092300100052,2021년 9월 23일 07시,대구광역시 북구 서변동,북구,4,7,47,9
1471,2021092300100163,2021년 9월 23일 10시,대구광역시 북구 산격동,북구,4,10,91,14
1472,2021092300100304,2021년 9월 23일 14시,대구광역시 동구 신천동,동구,3,14,127,17
1473,2021092300100473,2021년 9월 23일 18시,대구광역시 중구 대봉동,중구,7,18,177,20
1474,2021092300100587,2021년 9월 23일 22시,대구광역시 북구 복현동,북구,4,22,104,17
1475,2021092400100092,2021년 9월 24일 08시,대구광역시 동구 신기동,동구,3,8,81,8
1476,2021092400100093,2021년 9월 24일 08시,대구광역시 북구 칠성동2가,북구,4,8,81,6
1477,2021092400100322,2021년 9월 24일 15시,대구광역시 달성군 화원읍,달성군,2,15,152,7
1478,2021092400100407,2021년 9월 24일 17시,대구광역시 수성구 범물동,수성구,6,17,145,28
1479,2021092400100494,2021년 9월 24일 19시,대구광역시 남구 대명동,남구,0,19,142,7
1480,2021092400100496,2021년 9월 24일 19시,대구광역시 달서구 용산동,달서구,1,19,142,38
1481,2021092400100521,2021년 9월 24일 20시,대구광역시 중구 삼덕동1가,중구,7,20,133,6
1482,2021092400100581,2021년 9월 24일 23시,대구광역시 수성구 만촌동,수성구,6,23,54,12
1483,2021092500100025,2021년 9월 25일 04시,대구광역시 남구 대명동,남구,0,4,18,1
1484,2021092500100222,2021년 9월 25일 14시,대구광역시 달성군 다사읍,달성군,2,14,127,8
1485,2021092500100323,2021년 9월 25일 17시,대구광역시 서구 비산동,서구,5,17,145,12
1486,2021092500100433,2021년 9월 25일 21시,대구광역시 달서구 송현동,달서구,1,21,118,42
1487,2021092500100435,2021년 9월 25일 21시,대구광역시 서구 비산동,서구,5,21,118,11
1488,2021092600100106,2021년 9월 26일 11시,대구광역시 북구 산격동,북구,4,11,88,21
1489,2021092600100220,2021년 9월 26일 15시,대구광역시 수성구 대흥동,수성구,6,15,152,26
